InstitutionID,University,City,State,Religion,Market_Saturation_Percentile,Academic_Efficiency_Percentile,aCFI_Percentile,Survivability,FullAddress,lat,lon,Quantile_Label,Quantile_Group,Rank,Universities_in_State
114813,Fresno Pacific University,Fresno,CA,Anabaptist,0.3336,0.5474,0.4876,0.43796,"Fresno Pacific University, Fresno, CA",36.72601005,-119.7341901041148,Stable,3,496,30
150668,Goshen College,Goshen,IN,Anabaptist,0.33799999999999997,0.40049999999999997,0.4067,0.37799,"Goshen College, Goshen, IN",41.56248295,-85.82522495563299,Critical,0,776,23
150941,Huntington University,Huntington,IN,Anabaptist,0.42700000000000005,0.42,0.494,0.45242,"Huntington University, Huntington, IN",40.89905155,-85.5022118549875,Secure,4,418,23
151777,Manchester University,North Manchester,IN,Anabaptist,0.3703,0.4118,0.5056,0.43274999999999997,"Manchester University, North Manchester, IN",41.01177555,-85.76000953742776,Stable,3,521,23
153302,Emmaus Bible College,Dubuque,IA,Anabaptist,0.2559,0.392,0.6628000000000001,0.44597000000000003,"Emmaus Bible College, Dubuque, IA",42.5087374,-90.7060749086276,Stable,3,447,25
155177,Hesston College,Hesston,KS,Anabaptist,0.2723,0.3897,0.9640000000000001,0.57264,"Hesston College, Hesston, KS",38.13468465,-97.43391833739682,Strong,6,146,17
155511,McPherson College,McPherson,KS,Anabaptist,0.34490000000000004,0.4021,0.9048999999999999,0.5805,"McPherson College, McPherson, KS",38.37222595,-97.64194995634703,Strong,6,139,17
155973,Tabor College,Hillsboro,KS,Anabaptist,0.2929,0.3901,0.5211,0.40367,"Tabor College, Hillsboro, KS",38.34564655,-97.19974490220972,At-Risk,1,660,17
201104,Ashland University,Ashland,OH,Anabaptist,0.4207,0.5422,0.4996,0.47656,"Ashland University, Ashland, OH",40.86206715,-82.32557737380854,Secure,4,325,46
201371,Bluffton University,Bluffton,OH,Anabaptist,0.3068,0.3874,0.5108,0.40457,"Bluffton University, Bluffton, OH",40.8965715,-83.89964803548409,At-Risk,1,658,46
211291,Bucknell University,Lewisburg,PA,Anabaptist,0.6901,0.49560000000000004,0.5215,0.58375,"Bucknell University, Lewisburg, PA",40.9588852,-76.88191282447514,Strong,6,135,51
213251,Juniata College,Huntingdon,PA,Anabaptist,0.3722,0.4157,0.5004,0.43221,"Juniata College, Huntingdon, PA",40.5012255,-78.01516280060704,Stable,3,526,51
231581,Bridgewater College,Bridgewater,VA,Anabaptist,0.46020000000000005,0.42229999999999995,0.5004,0.46872,"Bridgewater College, Bridgewater, VA",38.3772626,-78.96809814655431,Secure,4,356,22
232043,Eastern Mennonite University,Harrisonburg,VA,Anabaptist,0.32420000000000004,0.4203,0.5211,0.42222000000000004,"Eastern Mennonite University, Harrisonburg, VA",38.47216285,-78.87794515329837,Vulnerable,2,578,22
101693,University of Mobile,Mobile,AL,Baptist,0.4598,0.4192,0.4932,0.46506000000000003,"University of Mobile, Mobile, AL",30.7919746,-88.13124153816352,Secure,4,373,11
102049,Samford University,Birmingham,AL,Baptist,0.9307,0.6156,0.49520000000000003,0.69341,"Samford University, Birmingham, AL",,,Elite,7,75,11
106306,Arkansas Baptist College,Little Rock,AR,Baptist,0.23920000000000002,0.3677,0.4852,0.36335,"Arkansas Baptist College, Little Rock, AR",34.7349723,-92.2898356068249,Critical,0,823,7
107512,Ouachita Baptist University,Arkadelphia,AR,Baptist,0.4301,0.429,0.5036,0.4593,"Ouachita Baptist University, Arkadelphia, AR",34.1307617,-93.05250677656251,Secure,4,392,7
110361,California Baptist University,Riverside,CA,Baptist,0.8421,0.8806,0.4868,0.70757,"California Baptist University, Riverside, CA",33.9283239,-117.4259206205848,Elite,7,68,30
133979,Florida Memorial University,Miami Gardens,FL,Baptist,0.5948,0.3943,0.48090000000000005,0.50915,"Florida Memorial University, Miami Gardens, FL",25.9175201,-80.27068544105553,Healthy,5,245,30
137953,Trinity Baptist College,Jacksonville,FL,Baptist,0.30329999999999996,0.3821,0.4852,0.39186,"Trinity Baptist College, Jacksonville, FL",,,At-Risk,1,727,30
139205,Brewton-Parker College,Mount Vernon,GA,Baptist,0.43090000000000006,0.3829,0.47850000000000004,0.44036000000000003,"Brewton-Parker College, Mount Vernon, GA",32.18538895796868,-82.58347271164341,Stable,3,481,26
140447,Mercer University,Macon,GA,Baptist,0.9579000000000001,0.7467,0.496,0.7308,"Mercer University, Macon, GA",32.8289341,-83.65067020582131,Elite,7,52,26
140553,Morehouse College,Atlanta,GA,Baptist,0.8568000000000001,0.4396,0.3078,0.5536800000000001,"Morehouse College, Atlanta, GA",33.74737405,-84.41609506200462,Strong,6,161,26
140988,Shorter University,Rome,GA,Baptist,0.436,0.4118,0.5004,0.45694,"Shorter University, Rome, GA",34.25942875,-85.19527510695326,Secure,4,403,26
146339,Judson University,Elgin,IL,Baptist,0.33140000000000003,0.4153,0.4852,0.40973,"Judson University, Elgin, IL",42.0609055,-88.29150749046332,At-Risk,1,637,42
150604,Franklin College,Franklin,IN,Baptist,0.3997,0.4052,0.502,0.44175,"Franklin College, Franklin, IN",39.47660655,-86.03725773127834,Stable,3,472,23
153320,Faith Baptist Bible College and Theological Seminary,Ankeny,IA,Baptist,0.30820000000000003,0.3886,0.5015999999999999,0.40168,"Faith Baptist Bible College and Theological Seminary, Ankeny, IA",,,At-Risk,1,671,25
155627,Ottawa University-Ottawa,Ottawa,KS,Baptist,0.3568,0.3917,0.48210000000000003,0.41393,"Ottawa University-Ottawa, Ottawa, KS",38.60293695,-95.2638028645363,Vulnerable,2,617,17
156541,University of the Cumberlands,Williamsburg,KY,Baptist,0.5921,0.9906,0.4594,0.6186,"University of the Cumberlands, Williamsburg, KY",36.73674315,-84.16286166961402,Strong,6,110,16
156745,Georgetown College,Georgetown,KY,Baptist,0.3943,0.4168,0.4852,0.43518,"Georgetown College, Georgetown, KY",38.20692074999999,-84.55403434882237,Stable,3,508,16
159568,Louisiana Christian University,Pineville,LA,Baptist,0.3107,0.409,0.5064,0.40868000000000004,"Louisiana Christian University, Pineville, LA",31.3235321,-92.4258488256772,At-Risk,1,640,8
160977,Bates College,Lewiston,ME,Baptist,0.42,0.442,0.5104,0.46058,"Bates College, Lewiston, ME",44.10656935,-70.20282870728443,Secure,4,386,9
173160,Bethel University,Saint Paul,MN,Baptist,0.40869999999999995,0.49520000000000003,0.4932,0.45981,"Bethel University, Saint Paul, MN",,,Secure,4,388,23
176053,Mississippi College,Clinton,MS,Baptist,0.5438000000000001,0.5632,0.5056,0.53238,"Mississippi College, Clinton, MS",32.3354174,-90.33188238452229,Strong,6,191,6
176336,Southeastern Baptist College,Laurel,MS,Baptist,0.2464,0.409,0.486,0.37479999999999997,"Southeastern Baptist College, Laurel, MS",,,Critical,0,792,6
176479,William Carey University,Hattiesburg,MS,Baptist,0.3576,0.5706,0.5032,0.45844,"William Carey University, Hattiesburg, MS",31.3037101,-89.29276386549502,Secure,4,396,6
177542,Hannibal-LaGrange University,Hannibal,MO,Baptist,0.23,0.3886,0.5628,0.39491,"Hannibal-LaGrange University, Hannibal, MO",39.73271775000001,-91.39100114558696,At-Risk,1,716,29
178244,Missouri Baptist University,Saint Louis,MO,Baptist,0.349,0.4451,0.49479999999999996,0.42656,"Missouri Baptist University, Saint Louis, MO",38.6419861,-90.46229806385277,Vulnerable,2,559,29
179326,Southwest Baptist University,Bolivar,MO,Baptist,0.2786,0.4546,0.5004,0.40255,"Southwest Baptist University, Bolivar, MO",37.60076005000001,-93.40873074472032,At-Risk,1,665,29
188641,Alfred University,Alfred,NY,Baptist,0.39549999999999996,0.455,0.5215,0.45783,"Alfred University, Alfred, NY",42.255862,-77.7857087052491,Secure,4,399,75
192192,Keuka College,Keuka Park,NY,Baptist,0.2987,0.41609999999999997,0.4916,0.39937,"Keuka College, Keuka Park, NY",42.6147014,-77.08995736319191,At-Risk,1,691,75
196866,Union College,Schenectady,NY,Baptist,0.46649999999999997,0.436,0.4996,0.47365999999999997,"Union College, Schenectady, NY",42.8175752,-73.92839165453219,Secure,4,335,75
198136,Campbell University,Buies Creek,NC,Baptist,0.4928,0.5797,0.49520000000000003,0.51112,"Campbell University, Buies Creek, NC",35.408071,-78.73924679769573,Healthy,5,242,35
198303,Chowan University,Murfreesboro,NC,Baptist,0.2816,0.40130000000000005,0.5215,0.40155,"Chowan University, Murfreesboro, NC",36.4340869,-77.09650067197137,At-Risk,1,675,35
198561,Gardner-Webb University,Boiling Springs,NC,Baptist,0.5497,0.4765,0.5015999999999999,0.5158200000000001,"Gardner-Webb University, Boiling Springs, NC",35.24782945,-81.67023803083481,Healthy,5,233,35
198899,Mars Hill University,Mars Hill,NC,Baptist,0.41759999999999997,0.4044,0.498,0.44715000000000005,"Mars Hill University, Mars Hill, NC",35.827147,-82.5529516616329,Stable,3,442,35
198950,Meredith College,Raleigh,NC,Baptist,0.41100000000000003,0.4475,0.5004,0.45408000000000004,"Meredith College, Raleigh, NC",35.79821395,-78.68893690156162,Secure,4,412,35
199069,University of Mount Olive,Mount Olive,NC,Baptist,0.40869999999999995,0.4416,0.2364,0.34630000000000005,"University of Mount Olive, Mount Olive, NC",35.20585095,-78.06997857195825,Critical,0,839,35
199643,Shaw University,Raleigh,NC,Baptist,0.2783,0.4075,0.494,0.39046,"Shaw University, Raleigh, NC",35.77076885,-78.63697923267378,At-Risk,1,732,35
199962,Wingate University,Wingate,NC,Baptist,0.7044,0.4928,0.4936,0.57774,"Wingate University, Wingate, NC",34.9871011,-80.43731492196923,Strong,6,142,35
201654,Cedarville University,Cedarville,OH,Baptist,0.7334,0.516,0.5036,0.59797,"Cedarville University, Cedarville, OH",39.7540491,-83.81705182918216,Strong,6,125,46
207157,Randall University,Moore,OK,Baptist,0.2736,0.38130000000000003,0.4904,0.38189999999999996,"Randall University, Moore, OK",,,Critical,0,759,7
207403,Oklahoma Baptist University,Shawnee,OK,Baptist,0.37520000000000003,0.4243,0.5136,0.44040999999999997,"Oklahoma Baptist University, Shawnee, OK",35.36446295,-96.93385103279996,Stable,3,480,7
209065,Linfield University,McMinnville,OR,Baptist,0.4036,0.44310000000000005,0.5108,0.45439999999999997,"Linfield University, McMinnville, OR",45.1984734,-123.1981383587192,Secure,4,411,11
210331,Corban University,Salem,OR,Baptist,0.2974,0.4211,0.5335,0.41662999999999994,"Corban University, Salem, OR",,,Vulnerable,2,601,11
217633,Anderson University,Anderson,SC,Baptist,0.8531,0.5243,0.9968,0.84493,"Anderson University, Anderson, SC",34.51478935,-82.63874687710373,Elite,7,2,19
217688,Charleston Southern University,Charleston,SC,Baptist,0.7123,0.47609999999999997,0.49439999999999995,0.57788,"Charleston Southern University, Charleston, SC",32.9826445,-80.07109661611514,Strong,6,141,19
217721,Benedict College,Columbia,SC,Baptist,0.2998,0.4028,0.5104,0.40468000000000004,"Benedict College, Columbia, SC",34.01396275,-81.02097288919151,At-Risk,1,657,19
218399,Morris College,Sumter,SC,Baptist,0.2709,0.3809,0.5588000000000001,0.40812,"Morris College, Sumter, SC",33.9383314,-80.34700051878013,At-Risk,1,644,19
218441,North Greenville University,Tigerville,SC,Baptist,0.498,0.4435,0.5235,0.49732,"North Greenville University, Tigerville, SC",35.070227,-82.37443307070124,Healthy,5,272,19
219383,University of Sioux Falls,Sioux Falls,SD,Baptist,0.3768,0.4376,0.5044,0.44003,"University of Sioux Falls, Sioux Falls, SD",43.5309201,-96.73813259452697,Stable,3,484,4
219505,American Baptist College,Nashville,TN,Baptist,0.23670000000000002,0.3749,0.48719999999999997,0.36459,"American Baptist College, Nashville, TN",36.2022777,-86.7902765,Critical,0,818,28
219639,Baptist Health Sciences University,Memphis,TN,Baptist,0.2339,0.40130000000000005,0.5164,0.38043,"Baptist Health Sciences University, Memphis, TN",35.13653725,-90.02616776188766,Critical,0,767,28
219806,Carson-Newman University,Jefferson City,TN,Baptist,0.3527,0.498,0.5044,0.44246,"Carson-Newman University, Jefferson City, TN",36.12206325,-83.4893262980502,Stable,3,467,28
220206,Welch College,Gallatin,TN,Baptist,0.2693,0.3882,0.4936,0.38284,"Welch College, Gallatin, TN",,,Critical,0,756,28
221971,Union University,Jackson,TN,Baptist,0.3829,0.4669,0.5893999999999999,0.48235,"Union University, Jackson, TN",35.67712415,-88.86094997728624,Healthy,5,307,28
223232,Baylor University,Waco,TX,Baptist,0.9987,0.9525,0.5124,0.7948000000000001,"Baylor University, Waco, TX",31.55043405,-97.1102905567766,Elite,7,14,31
224226,Dallas Baptist University,Dallas,TX,Baptist,0.843,0.47490000000000004,0.5398,0.6480800000000001,"Dallas Baptist University, Dallas, TX",32.7108312,-96.94676797254901,Elite,7,92,31
224527,East Texas Baptist University,Marshall,TX,Baptist,0.58,0.425,0.4968,0.51573,"East Texas Baptist University, Marshall, TX",32.55795265,-94.37511342798527,Healthy,5,234,31
225247,Hardin-Simmons University,Abilene,TX,Baptist,0.573,0.44549999999999995,0.5112,0.5227900000000001,"Hardin-Simmons University, Abilene, TX",32.4777117,-99.73415759382408,Healthy,5,213,31
225399,Houston Christian University,Houston,TX,Baptist,0.8853,0.5183,0.4968,0.65646,"Houston Christian University, Houston, TX",,,Elite,7,87,31
225548,Howard Payne University,Brownwood,TX,Baptist,0.3775,0.38939999999999997,0.5549000000000001,0.45089,"Howard Payne University, Brownwood, TX",31.71642025,-98.98631404578038,Stable,3,422,31
226471,University of Mary Hardin-Baylor,Belton,TX,Baptist,0.8976000000000001,0.4924,0.4118,0.6221800000000001,"University of Mary Hardin-Baylor, Belton, TX",31.06868225,-97.46482937242428,Elite,7,106,31
231420,Averett University,Danville,VA,Baptist,0.3832,0.4305,0.4829,0.43256,"Averett University, Danville, VA",36.5789301,-79.41452051628477,Stable,3,522,22
231554,Bluefield University,Bluefield,VA,Baptist,0.3068,0.4266,0.5259,0.41844000000000003,"Bluefield University, Bluefield, VA",37.24510425,-81.24800239953215,Vulnerable,2,595,22
234164,Virginia Union University,Richmond,VA,Baptist,0.48479999999999995,0.3997,0.49479999999999996,0.4718,"Virginia Union University, Richmond, VA",37.5617598,-77.45105977399695,Secure,4,343,22
237136,Appalachian Bible College,Mount Hope,WV,Baptist,0.2627,0.38439999999999996,0.5052,0.38409,"Appalachian Bible College, Mount Hope, WV",37.85492139999999,-81.20494954511202,Critical,0,749,6
239071,Maranatha Baptist University,Watertown,WI,Baptist,0.2956,0.40630000000000005,0.4968,0.39826,"Maranatha Baptist University, Watertown, WI",43.19591645,-88.74001639641634,At-Risk,1,697,18
475608,Criswell College,Dallas,TX,Baptist,0.2505,0.3848,0.5012,0.37768999999999997,"Criswell College, Dallas, TX",32.79311725,-96.77705112985801,Critical,0,777,31
482228,Veritas Baptist College,Lawrenceburg,IN,Baptist,0.25079999999999997,0.3832,0.4793,0.36872,"Veritas Baptist College, Lawrenceburg, IN",,,Critical,0,812,23
150066,Anderson University,Anderson,IN,Church of God,0.4235,0.40130000000000005,0.49,0.44567999999999997,"Anderson University, Anderson, IN",40.11455395,-85.6607189805517,Stable,3,450,23
153250,Dordt University,Sioux Center,IA,Church of God,0.47409999999999997,0.4341,0.51,0.48048,"Dordt University, Sioux Center, IA",43.08066095,-96.16404679319115,Healthy,5,316,25
202763,The University of Findlay,Findlay,OH,Church of God,0.5418,0.4681,0.4936,0.50778,"The University of Findlay, Findlay, OH",40.9520749,-83.65536133422265,Healthy,5,250,46
210304,Warner Pacific University,Portland,OR,Church of God,0.2324,0.39130000000000004,0.4817,0.36394,"Warner Pacific University, Portland, OR",45.5062805,-122.5933849442156,Critical,0,820,11
220613,Lee University,Cleveland,TN,Church of God,0.3771,0.5168,0.5235,0.46362000000000003,"Lee University, Cleveland, TN",35.1660778,-84.86925196171154,Secure,4,376,28
245953,Mid-America Christian University,Oklahoma City,OK,Church of God,0.3096,0.4384,0.494,0.40915,"Mid-America Christian University, Oklahoma City, OK",35.3467159,-97.57847646028875,At-Risk,1,639,7
101189,Faulkner University,Montgomery,AL,Churches of Christ,0.365,0.4852,0.48840000000000006,0.43841,"Faulkner University, Montgomery, AL",32.3854781,-86.21710609904724,Stable,3,494,11
106810,Crowley's Ridge College,Paragould,AR,Churches of Christ,0.254,0.3775,0.48479999999999995,0.37106,"Crowley's Ridge College, Paragould, AR",,,Critical,0,805,7
121150,Pepperdine University,Malibu,CA,Churches of Christ,0.6376,0.8351999999999999,0.5012,0.6224799999999999,"Pepperdine University, Malibu, CA",34.04301030000001,-118.7093458932893,Elite,7,105,30
133809,Florida College,Temple Terrace,FL,Churches of Christ,0.3624,0.4067,0.5246999999999999,0.43622,"Florida College, Temple Terrace, FL",28.03446495,-82.38338213326841,Stable,3,504,30
170967,Rochester University,Rochester Hills,MI,Churches of Christ,0.34240000000000004,0.4025,0.48210000000000003,0.41033000000000003,"Rochester University, Rochester Hills, MI",42.66870805,-83.1435408514073,At-Risk,1,633,24
181543,Summit Christian College,Gering,NE,Churches of Christ,0.2364,0.3768,0.5024000000000001,0.37093000000000004,"Summit Christian College, Gering, NE",41.8293566,-103.6757197,Critical,0,806,11
181853,York University,York,NE,Churches of Christ,0.2925,0.3997,0.5015999999999999,0.39762000000000003,"York University, York, NE",40.86967774999999,-97.58034078874503,At-Risk,1,703,11
199971,Carolina Christian College,Winston Salem,NC,Churches of Christ,0.25489999999999996,0.3897,0.4892,0.37561999999999995,"Carolina Christian College, Winston Salem, NC",36.1461516,-80.2562112,Critical,0,786,35
207324,Oklahoma Christian University,Edmond,OK,Churches of Christ,0.3639,0.4451,0.4972,0.43348,"Oklahoma Christian University, Edmond, OK",,,Stable,3,518,7
219976,Lipscomb University,Nashville,TN,Churches of Christ,0.6420999999999999,0.5943999999999999,0.486,0.57008,"Lipscomb University, Nashville, TN",36.10507165,-86.79864091820343,Strong,6,149,28
220215,Freed-Hardeman University,Henderson,TN,Churches of Christ,0.2663,0.45030000000000003,0.514,0.40222,"Freed-Hardeman University, Henderson, TN",35.43981645,-88.63662784873422,At-Risk,1,668,28
222178,Abilene Christian University,Abilene,TX,Churches of Christ,0.9098999999999999,0.5318999999999999,0.5104,0.67446,"Abilene Christian University, Abilene, TX",32.4699728,-99.70735954838815,Elite,7,83,31
130590,Trinity College,Hartford,CT,Episcopal,0.6259,0.4451,0.5183,0.5467,"Trinity College, Hartford, CT",41.74715485,-72.69011994734595,Strong,6,173,14
180832,Clarkson College,Omaha,NE,Episcopal,0.2498,0.4254,0.5032,0.38632,"Clarkson College, Omaha, NE",41.25937365,-95.97542659744732,Critical,0,745,11
189088,Bard College,Annandale-On-Hudson,NY,Episcopal,0.3978,0.4594,0.4769,0.44177,"Bard College, Annandale-On-Hudson, NY",42.0225482,-73.91072422119606,Stable,3,471,75
191630,Hobart William Smith Colleges,Geneva,NY,Episcopal,0.40590000000000004,0.4321,0.5044,0.45055999999999996,"Hobart William Smith Colleges, Geneva, NY",42.8570498,-76.98719739224848,Stable,3,425,75
221519,The University of the South,Sewanee,TN,Episcopal,0.46140000000000003,0.4388,0.5303,0.48447,"The University of the South, Sewanee, TN",35.20440405,-85.91895058826586,Healthy,5,298,28
141185,Toccoa Falls College,Toccoa Falls,GA,Evangelical Christian,0.4094,0.40090000000000003,0.4507,0.42423,"Toccoa Falls College, Toccoa Falls, GA",34.5937089,-83.35634657362554,Vulnerable,2,569,26
174862,Crown College,Saint Bonifacius,MN,Evangelical Christian,0.38549999999999995,0.4239,0.49,0.435,"Crown College, Saint Bonifacius, MN",44.88413435,-93.74256433121,Stable,3,510,23
150455,Earlham College,Richmond,IN,Friends,0.3527,0.4048,0.514,0.42768,"Earlham College, Richmond, IN",39.8204275,-84.91323124235393,Vulnerable,2,550,23
154590,William Penn University,Oskaloosa,IA,Friends,0.3851,0.3997,0.48719999999999997,0.42889000000000005,"William Penn University, Oskaloosa, IA",41.3117756,-92.64894045918444,Vulnerable,2,544,25
155089,Friends University,Wichita,KS,Friends,0.3666,0.429,0.545,0.45048,"Friends University, Wichita, KS",37.6784007,-97.36542141621248,Stable,3,427,17
203775,Malone University,Canton,OH,Friends,0.2981,0.4102,0.498,0.40052,"Malone University, Canton, OH",40.8265967,-81.37980061905188,At-Risk,1,683,46
206507,Wilmington College,Wilmington,OH,Friends,0.3145,0.40979999999999994,0.5036,0.40924,"Wilmington College, Wilmington, OH",39.441677,-83.81731600752089,At-Risk,1,638,46
208822,George Fox University,Newberg,OR,Friends,0.5611999999999999,0.5482,0.4964,0.53266,"George Fox University, Newberg, OR",45.3038562,-122.9665911824416,Strong,6,190,11
105899,Arizona Christian University,Glendale,AZ,Interdenominational,0.6334000000000001,0.40090000000000003,0.4832,0.5268200000000001,"Arizona Christian University, Glendale, AZ",33.62261334999999,-112.1826058201733,Strong,6,199,2
107141,John Brown University,Siloam Springs,AR,Interdenominational,0.3917,0.4337,0.5576,0.46649999999999997,"John Brown University, Siloam Springs, AR",36.19083695,-94.55957189163513,Secure,4,365,7
110097,Biola University,La Mirada,CA,Interdenominational,0.6171,0.5335,0.4936,0.55096,"Biola University, La Mirada, CA",33.90686,-118.0152171906512,Strong,6,165,30
123165,Scripps College,Claremont,CA,Interdenominational,0.37979999999999997,0.4153,0.5251,0.44506,"Scripps College, Claremont, CA",34.10391835,-117.7093442200858,Stable,3,453,30
126669,Colorado Christian University,Lakewood,CO,Interdenominational,0.5231,0.5863,0.4844,0.52024,"Colorado Christian University, Lakewood, CO",39.7129396,-105.0952693636912,Healthy,5,222,5
129525,University of Hartford,West Hartford,CT,Interdenominational,0.9514,0.6122,0.488,0.69813,"University of Hartford, West Hartford, CT",41.8002648,-72.71412054842195,Elite,7,72,14
130794,Yale University,New Haven,CT,Interdenominational,0.9884000000000001,0.9072,0.5521,0.79753,"Yale University, New Haven, CT",41.3135727,-72.9231731,Elite,7,11,14
132657,Lynn University,Boca Raton,FL,Interdenominational,0.8215,0.4976,0.4904,0.62425,"Lynn University, Boca Raton, FL",26.3837711,-80.12540276819502,Elite,7,103,30
134945,Jacksonville University,Jacksonville,FL,Interdenominational,0.8084,0.5219,0.4844,0.62146,"Jacksonville University, Jacksonville, FL",30.3537227,-81.60730605405212,Strong,6,107,30
136330,Palm Beach Atlantic University,West Palm Beach,FL,Interdenominational,0.7719,0.4637,0.5028,0.6026,"Palm Beach Atlantic University, West Palm Beach, FL",26.7048899,-80.05085158341606,Strong,6,119,30
137962,Trinity College of Florida,Trinity,FL,Interdenominational,0.25780000000000003,0.37520000000000003,0.4876,0.37325,"Trinity College of Florida, Trinity, FL",28.19391805,-82.67835960740362,Critical,0,797,30
139144,Berry College,Mount Berry,GA,Interdenominational,0.823,0.4435,0.5828,0.65102,"Berry College, Mount Berry, GA",34.293036,-85.19174086702785,Elite,7,90,26
139153,Beulah Heights University,Atlanta,GA,Interdenominational,0.2495,0.3703,0.4677,0.36097999999999997,"Beulah Heights University, Atlanta, GA",,,Critical,0,825,26
140696,Oglethorpe University,Atlanta,GA,Interdenominational,0.6428,0.4153,0.42700000000000005,0.51096,"Oglethorpe University, Atlanta, GA",,,Healthy,5,243,26
142090,Boise Bible College,Boise,ID,Interdenominational,0.25239999999999996,0.376,0.47409999999999997,0.36584000000000005,"Boise Bible College, Boise, ID",,,Critical,0,817,4
143118,Aurora University,Aurora,IL,Interdenominational,0.6476999999999999,0.7123,0.4928,0.5986,"Aurora University, Aurora, IL",41.754829,-88.34950358637296,Strong,6,124,42
144050,University of Chicago,Chicago,IL,Interdenominational,0.937,0.9736,0.496,0.76778,"University of Chicago, Chicago, IL",41.79139685,-87.60084387193544,Elite,7,32,42
144883,East-West University,Chicago,IL,Interdenominational,0.3741,0.3726,0.5991,0.46387,"East-West University, Chicago, IL",41.8712713,-87.62506935993366,Secure,4,375,42
147369,Moody Bible Institute,Chicago,IL,Interdenominational,0.2884,0.4558,0.5239,0.41612000000000005,"Moody Bible Institute, Chicago, IL",41.9002764,-87.6354882298403,Vulnerable,2,606,42
149505,Trinity Christian College,Palos Heights,IL,Interdenominational,0.3075,0.4056,0.5064,0.40671999999999997,"Trinity Christian College, Palos Heights, IL",41.6689319,-87.78340322217727,At-Risk,1,650,42
149781,Wheaton College,Wheaton,IL,Interdenominational,0.5028,0.47490000000000004,0.5251,0.50615,"Wheaton College, Wheaton, IL",41.86963745,-88.09755524953694,Healthy,5,253,42
156213,Asbury University,Wilmore,KY,Interdenominational,0.502,0.4301,0.5339,0.5004,"Asbury University, Wilmore, KY",37.8633341,-84.66528114627815,Healthy,5,265,16
156295,Berea College,Berea,KY,Interdenominational,0.40130000000000005,0.4164,0.6304,0.49603,"Berea College, Berea, KY",37.57153635,-84.28979604472684,Healthy,5,275,16
157030,Kentucky Mountain Bible College,Jackson,KY,Interdenominational,0.2438,0.3779,0.504,0.37475,"Kentucky Mountain Bible College, Jackson, KY",,,Critical,0,793,16
164465,Amherst College,Amherst,MA,Interdenominational,0.4677,0.44079999999999997,0.5777,0.50636,"Amherst College, Amherst, MA",42.3703768,-72.5160691823344,Healthy,5,252,51
165662,Emerson College,Boston,MA,Interdenominational,0.7473000000000001,0.5659000000000001,0.49560000000000004,0.6103000000000001,"Emerson College, Boston, MA",42.3521996,-71.0656808,Strong,6,115,51
165936,Gordon College,Wenham,MA,Interdenominational,0.3568,0.4372,0.49920000000000003,0.42987000000000003,"Gordon College, Wenham, MA",42.5888528,-70.8203006,Vulnerable,2,538,51
167835,Smith College,Northampton,MA,Interdenominational,0.5482,0.4753,0.5235,0.52375,"Smith College, Northampton, MA",42.31622385,-72.64039315198599,Strong,6,210,51
170037,Cornerstone University,Grand Rapids,MI,Interdenominational,0.41450000000000004,0.42579999999999996,0.5271,0.46183,"Cornerstone University, Grand Rapids, MI",42.98088915,-85.59574235212932,Secure,4,383,24
174525,Oak Hills Christian College,Bemidji,MN,Interdenominational,0.2498,0.38549999999999995,0.5088,0.38059,"Oak Hills Christian College, Bemidji, MN",,,Critical,0,765,23
178697,College of the Ozarks,Point Lookout,MO,Interdenominational,0.3542,0.41960000000000003,0.5851,0.4597,"College of the Ozarks, Point Lookout, MO",36.617958,-93.23650382366762,Secure,4,389,29
186131,Princeton University,Princeton,NJ,Interdenominational,0.9479000000000001,0.6751,0.6282,0.76542,"Princeton University, Princeton, NJ",40.33867515,-74.65836549131683,Elite,7,34,15
191515,Hamilton College,Clinton,NY,Interdenominational,0.4388,0.4451,0.5596,0.48841,"Hamilton College, Clinton, NY",43.0537974,-75.40693894376341,Healthy,5,289,75
192749,Manhattanville College,Purchase,NY,Interdenominational,0.3354,0.47369999999999995,0.4829,0.42208,"Manhattanville College, Purchase, NY",41.0313935,-73.7155858,Vulnerable,2,579,75
193584,Nazareth University,Rochester,NY,Interdenominational,0.4133,0.48960000000000004,0.5152,0.46934,"Nazareth University, Rochester, NY",43.1025786,-77.52006821627872,Secure,4,354,75
199032,Montreat College,Montreat,NC,Interdenominational,0.3468,0.39740000000000003,0.5203,0.42636,"Montreat College, Montreat, NC",35.6459434,-82.2970364,Vulnerable,2,563,35
201821,The Christ College of Nursing and Health Sciences,Cincinnati,OH,Interdenominational,0.2716,0.41609999999999997,0.5785,0.42332000000000003,"The Christ College of Nursing and Health Sciences, Cincinnati, OH",,,Vulnerable,2,575,46
203128,Hiram College,Hiram,OH,Interdenominational,0.31739999999999996,0.3917,0.4888,0.40086,"Hiram College, Hiram, OH",41.3136471,-81.14306812554344,At-Risk,1,681,46
203535,Kenyon College,Gambier,OH,Interdenominational,0.4424,0.4357,0.5168,0.47084000000000004,"Kenyon College, Gambier, OH",40.3725696,-82.39427459529426,Secure,4,345,46
213400,Lancaster Bible College,Lancaster,PA,Interdenominational,0.2998,0.4471,0.49079999999999996,0.40569000000000005,"Lancaster Bible College, Lancaster, PA",40.0752884,-76.28808851521957,At-Risk,1,655,51
